Man1,Man2,Man3,Serv1,Serv2,Serv3,Serv4
0.0168960385,0.0280587675,0.02522716,-0.01312402,-0.000622576,-0.0036459,0.0073625974
0.0072414752,-0.001143126,0.0024660069,0.0255222435,0.010883123,0.0104059255,0.0030345515
0.0272939254,-0.0095094,0.0119328902,0.0083902017,0.0212792322,-0.006096242,-0.004368265
0.0363046148,0.0140084864,0.010123368,0.0102831105,0.0128946139,0.0010617412,0.0070485687
0.0114456184,-0.004207645,-0.004069907,0.0097690574,0.0173539729,-0.01334438,0.0150875429
-0.011882092,0.0088148499,0.0024042808,0.0015026028,0.0151350432,0.0079000386,-0.002674996
-0.004561006,-0.001570428,0.0101770599,-0.011035589,-0.002810295,0.0068267481,-0.01834485
0.0045564649,-0.001319364,-0.006814036,-0.01366561,-0.005215987,0.0100997375,0.0089992374
0.0234456058,-0.002839901,0.0045936377,-0.000746606,0.0067411212,-0.02098777,-0.011004251
-0.013183581,-0.003310571,-0.021407398,0.0014412495,-0.01572659,-0.005285551,0.0067054544
0.0152681248,-0.000284358,0.0084341556,-0.00206561,-0.003303471,0.007701908,-0.000243418
-0.008426454,-0.004069994,-0.015039647,-0.01325341,-0.014403619,-0.023332881,-0.022661817
0.0063687745,-0.00072459,0.0001290078,-0.008999567,-0.01249983,-0.00483284,-0.013333695
0.0086328397,0.0131981022,-0.008959741,-0.020728005,-0.011313714,-0.002904059,0.0056170824
0.0053043624,-0.001783011,-0.022258074,-0.004842848,-0.007793792,-0.003286905,0.0116565459
0.0068296409,0.0130338322,0.005050703,0.001368471,-0.013361332,-0.002601574,-0.011036735
-0.011332155,-0.007530147,-0.006324525,0.0171276718,-0.004887238,-0.010185519,0.0102280475
0.0102385056,0.0004517657,0.0225529411,0.0023291879,0.0063048598,0.0052075947,0.0071023248
0.0033460325,0.0001176075,0.0079304627,0.0122602967,0.0010018454,-0.006805577,-0.011391359
-0.010677155,0.0110475786,0.0159919889,0.0062797999,0.0084486873,0.0036436208,-0.008494531
-0.012291043,0.0085702944,-0.007740588,-0.007904551,0.0047427062,0.0125304655,0.0057847898
-0.001159595,-0.005971607,0.0046910313,0.0006626851,0.0083145032,0.0055387241,0.0124586915
-0.025725938,-0.013668717,-0.000795546,-0.001969377,-0.011608881,0.0036017552,-0.002830658
-0.000669775,-0.002248723,0.0110365616,0.0192891021,0.0324106449,0.0078437437,0.0104024042
0.0052922748,0.0045187388,0.0000956875,0.0089288607,-0.011302319,-0.007756208,-0.003642775
0.0053571958,-0.000647171,-0.002566639,-0.009411532,-0.014512177,0.0016550936,-0.009217391
0.0015316912,-0.00481831,-0.009268986,-0.006884356,0.0095611389,0.0117796168,-0.003313548
0.0107188915,-0.015157572,-0.008410295,0.0084865017,0.0004341556,-0.015697963,-0.010813957
-0.008530368,-0.016991833,-0.012907211,0.0056316654,0.0066331013,-0.003322024,0.0003983157
0.0167545553,0.0017983607,0.0064848035,0.0142516132,-0.000294486,-0.01274847,0.0069218815
0.001586237,-0.003114345,-0.004841582,-0.007157613,-0.008534384,-0.001916115,0.0036173879
-0.000774152,-0.002143089,0.0058246656,-0.010747051,0.0102148054,-0.01485091,0.0019146317
0.0074301875,0.0013571249,0.0119188198,0.0135142071,-0.009620661,-0.00335631,0.0070383796
-0.003677614,-0.006362536,-0.009484061,-0.005299681,-0.010252304,0.0027858324,-0.017204474
-0.004154814,-0.001933748,0.0159253587,0.0013351769,-0.00292918,-0.007417361,-0.018165088
0.0010806021,0.0035459572,0.0110183749,-0.010350687,0.0088240519,0.011421566,0.0179047309
0.006271423,-0.00812071,-0.012769947,-0.004075802,-0.001179512,-0.0024967,-0.000871602
-0.000798602,-0.009501855,-0.0144923,-0.000595925,0.0061127022,-0.008409149,0.0031287622
0.0227283717,0.0222319366,0.0200836205,0.0148070537,-0.006044001,0.018491411,0.0031607131
0.0020088518,0.0019223236,0.0145758367,0.0112867171,-0.005792375,-0.018873557,-0.005970748
-0.011268903,0.0117193637,0.0142979428,-0.000909811,-0.005702061,0.0084933189,0.018718527
0.0071923982,0.0069104829,0.0016070392,0.0095791926,-0.009589699,0.0030343967,0.0093559168
0.0047676061,0.0135877266,-0.003459908,0.0003315991,-0.009326244,0.0023626815,-0.008600768
0.0050844883,0.0270267557,0.0294023839,0.0209629665,0.0166463565,0.0211145101,0.0201642194
0.0042952247,0.0159936689,0.0052170404,-0.000426028,0.006923727,0.0109695734,0.0138058155
0.0142772874,0.0201779425,0.0153884922,0.0299548541,0.022595366,0.0120778012,0.0121413283
-0.005586548,0.017965856,-0.003468963,0.0178762957,0.0118449021,0.005847685,0.0047218441
0.0061371076,-0.002646875,0.008081354,-0.008257319,-0.006183468,0.0103920329,0.0019542003
0.0092422744,0.0133889453,0.0217024081,0.0094448648,-0.013801753,0.0077320169,0.0065829386
0.0078203647,0.0120130091,0.0031471622,0.0103351572,0.0054919679,-0.019462891,-0.001658701
-0.003312626,-0.004865255,-0.013754465,-0.020357016,-0.008656037,-0.005839599,-0.015075555
0.0002023043,-0.016113581,0.0041050022,-0.010635069,-0.006332538,0.0030815891,-0.000611949
0.0076995773,-0.000682466,-0.001582917,0.0156321362,0.0058261034,0.0010704966,-0.009896136
-0.016121089,-0.003251991,-0.010235956,0.0036953852,-0.017755223,0.0022137302,-0.006250033
0.0009193478,0.0066627672,0.0027506049,-0.00491,-0.004732702,0.0059567406,0.0014856564
-0.007705652,-0.006600659,0.0004708942,0.0013634378,-0.006742696,-0.009500091,-0.004532587
0.0307709791,0.0018735977,0.0087188589,0.0020388932,-0.003289091,0.0057390645,0.0057327172
-0.011541135,-0.003968422,-0.001711175,0.0073008958,-0.005859316,-0.00095545,0.0070829974
0.0009365248,0.004709661,0.0070741114,-0.001867394,0.0081707587,0.0089253296,0.0052282156
0.0068528655,0.0227378018,0.0246749294,0.0030231749,0.0140781405,0.0017177855,0.0163120281
0.0056998918,0.0017992184,0.0180247645,0.0030024212,-0.001286544,0.0162952258,0.0036196873
0.0136048192,0.0135276027,0.0079485599,0.0006863972,0.0185349091,0.0093245706,0.0206407909
-0.003511877,-0.000367494,-0.002005757,-0.011774763,0.0188606781,0.0192618958,0.0136817335
-0.017836449,0.001774138,-0.002574542,-0.007653444,-0.017523182,0.0003390685,-0.006415414
0.0017876091,0.0021320953,-0.002892056,0.0068888086,-0.01505337,-0.011481578,-0.004973873
-0.007364138,0.0096261082,0.0132767935,0.0070964618,0.0041384625,0.0174867003,0.0103254933
-0.011168715,-0.008201246,-0.006939751,-0.004117122,0.010552912,0.0014683506,0.0047148903
0.009376699,0.0034302906,0.0041726814,-0.008867611,-0.003486749,0.0026124212,-0.006955582
0.0075015995,0.0114299503,0.0264215539,-0.006473414,0.0024877287,0.0127941048,0.008348133
0.0015647385,0.0038074221,0.0193749602,-0.013395272,0.0017848285,0.0002866569,-0.005694697
0.0054909235,0.0164735881,0.0063937863,0.0218837636,0.005845075,-0.006172609,0.0066076997
0.0087516118,-0.006545307,-0.002030883,-0.003980916,-0.000940568,0.0047189429,0.0120442182
0.0090037425,0.0045281411,0.0181506983,0.0114098509,0.0112615663,0.0031183132,0.0132104128
-0.000519245,-0.0012519,-0.008579127,0.0058307542,0.013248522,0.0041413604,0.0009545789
0.0046799884,0.005677785,0.0164846843,0.0115192946,0.0173321175,0.0062439494,0.0115965167
-0.009900525,-0.002137001,0.0071865873,-0.027478542,0.0044441431,-0.01236202,-0.004552852
0.0064737629,-0.012194651,-0.009241972,0.0065722883,0.0120426108,-0.011801662,0.0137292284
-0.001111446,0.0005956316,0.0058012547,0.0019968694,0.0005455738,-0.003634398,-0.001711519
-0.004197465,-0.006037342,-0.010768099,0.0102498484,0.0014498357,-0.007149535,0.0021261353
0.0078964613,0.0174422712,0.0005116908,-0.010926907,-0.002133543,-0.005145262,-0.003502392
-0.007097496,0.0049025747,-0.007215848,-0.011750158,-0.002134479,-0.010671073,0.0027223087
0.0194656421,0.0103794855,0.0156344489,0.0007295346,0.0078189625,-0.003475299,-0.002616977
0.0060790371,0.0062688206,0.0122047674,-0.004617175,0.0027688614,0.0131759585,0.0031604757
0.0066947647,-0.009986436,-0.010495021,-0.012177021,0.0037807266,-0.005880139,-0.002850052
0.0090814144,0.009172283,0.0247884354,0.0038545271,-0.003543042,0.0134301769,0.0087003311
0.0097207891,-0.000581807,-0.005488194,0.014396342,0.0156359967,0.0011151391,-0.000045017
0.0106657319,0.0049410545,0.00450728,0.0138997959,0.0209661813,0.0285417091,-0.000698467
0.0067109455,-0.001447059,-0.012249658,-0.015818327,-0.007022388,0.0084796052,-0.012083835
0.0031232259,-0.010181022,-0.005835788,-0.010652452,-0.011641372,-0.019274503,0.007929554
0.0087380497,0.0069949502,0.010811956,0.0021948046,-0.003159324,0.0218185279,0.0130645337
0.0216347633,0.0184975239,0.0079523595,0.0012812212,-0.000524132,0.00690819,-0.009425058
0.0106617666,-0.0010216,0.0044845451,-0.012615205,-0.01391404,-0.013130305,-0.008882604
-0.004276243,-0.009230102,0.0071171977,-0.00523883,0.0045861806,0.0053084115,0.0133828902
0.003227205,-0.006851265,-0.011270265,-0.007565813,0.0001383096,-0.007528974,-0.015566206
0.0030585256,0.008246585,-0.000459565,0.005372551,0.0162189825,0.0090835958,0.0070873233
0.0053256692,0.0008244758,0.0084858936,0.0145893887,-0.002353389,0.0001882326,-0.003722811
0.0042704966,0.0151182903,0.0068796456,0.0178186369,0.0027594867,0.0003163168,0.0066650282
-0.01274236,-0.01132256,-0.020789269,-0.006865291,-0.012468883,0.0022206378,-0.022783178
0.0025678802,-0.001451037,0.0083912671,0.0006226977,-0.008503278,0.020441263,0.0049678427
-0.00090327,0.0087560052,-0.005597812,-0.001720022,0.0049159683,-0.022938756,-0.027476996
0.0040230252,-0.009470804,-0.007926128,0.0087107366,0.001852264,-0.017026269,-0.000617479
0.0031021107,0.0046084765,-0.00474575,0.0085907547,0.0087214852,-0.000391651,0.0049016217
-0.005491005,0.0039550037,-0.000960775,0.0119892262,0.0045183853,0.0071403262,0.00424034
-0.009399865,0.003393906,0.0009820009,0.0181194757,0.0059087616,0.0011921365,0.0036974465
0.0099994488,-0.005987933,0.0073243319,-0.009724083,0.0077634744,-0.001492041,0.0142190012
0.0025223924,0.0048414944,0.0164106056,0.0018813761,0.0058871775,-0.00669198,-0.000534415
0.0025492189,0.0141079349,0.0226926841,-0.00705007,-0.004448236,0.0007113578,-0.009642117
0.0033950835,0.0111254339,0.0142990387,-0.007819722,0.0089124034,0.0173986277,-0.002542355
0.0253971241,0.0060737825,0.0147787122,-0.014476373,-0.00773279,-0.003743281,-0.017317354
0.0036394689,-0.005105938,-0.006136676,0.0026220923,0.0135768954,0.0053269666,-0.008965041
-0.007828405,-0.00671811,-0.000717161,0.0030610665,0.0130968271,0.0047879354,0.0116392104
-0.006144033,0.0077818996,0.0028895721,0.0067524328,-0.017901528,-0.005092169,-0.005517904
-0.00435144,0.0064930695,0.0185168389,0.0045126835,0.0043869072,-0.008376113,0.0014892761
0.0065825128,0.0066145752,0.0024689221,0.0000172062,-0.012931684,0.0118824074,-0.002143399
0.0161111804,0.0164517947,0.0019488744,-0.006109187,0.0233475618,0.0048957232,0.0043468676
0.011568014,0.0057171745,-0.013147788,0.0252330193,0.0001605701,0.0088822946,0.0140564593
0.0141526816,0.0169124216,0.0074334815,-0.009870935,0.0138658929,-0.003906504,0.0097665189
0.0070650328,-0.00050512,0.0068291815,0.0036835834,0.0019188425,0.0158363942,0.0145961457
-0.001147037,0.0016012239,-0.006835228,0.0053289886,0.0154249895,0.0051402506,0.0013576603
0.0011766805,-0.000721971,0.0130663732,0.0016412417,0.0227119093,0.0143036046,0.0096246229
0.0057704179,0.0062121496,0.0168593448,-0.000291991,0.0021337345,0.0075948711,-0.000674395
-0.016772426,-0.007401225,-0.007765791,0.002939794,-0.011512908,-0.0089617,-0.000899969
0.0252486942,0.0132583222,-0.006420802,-0.006073013,-0.008612014,0.0018275735,0.0111940498
-0.005113711,0.0117277465,0.0040349658,-0.005750703,0.0057101978,-0.003436503,-0.005344268
-0.00138823,-0.001958516,-0.003872199,-0.010858463,-0.003133508,-0.01656911,0.0063029773
-0.00047048,-0.001807238,0.0023174147,0.0037855276,-0.018336152,0.0154012298,-0.005987543
0.0022264439,0.0003628512,-0.003875305,0.0022124902,-0.000549239,-0.006558256,-0.001475414
-0.002556917,0.011812022,-0.01313157,-0.003335646,0.0039768079,-0.001979786,0.000780023
-0.008051952,0.0059871174,-0.003823306,0.017572608,-0.005715614,0.0111053643,-0.006497782
0.0155089028,0.0024411553,-0.003667303,0.0234401265,-0.002363766,0.0253728108,0.0051241247
0.0059038362,0.0117302074,0.0124212017,-0.014642413,0.011165398,0.0048716487,-0.009702004
0.0027051453,0.0041911829,0.0057048885,-6.363845E-6,0.0133918408,-0.003561471,-0.002802436
0.0172490648,0.0173154292,0.0198967402,0.010905879,0.0310052369,0.0002184535,0.0122934617
-0.002277459,-0.018982766,-0.006582417,-0.00689003,-0.001216961,0.0019320475,-0.004076668
-0.00701011,-0.000782785,0.0206840644,-0.000064873,0.0028040884,0.0059047597,0.0010358197
0.0172529576,-0.004666678,0.0146493145,-0.000042372,0.0151288743,0.0046234649,-0.000320639
-0.010730323,-0.006968005,-0.012733276,-0.004030978,-0.001164483,-0.006062931,-0.013678045
0.0072417121,-0.011266999,-0.001772647,-0.001093583,0.0063826301,0.0014320512,-0.008987133
0.0021534944,0.0116859003,0.0046998722,-0.00651269,0.0112351657,0.0018235378,0.0090365191
0.010527065,0.0003401976,0.0136462592,-0.007147187,0.0139338465,0.0108726121,0.0128079988
-0.000519051,-0.00066106,0.0130018291,0.0036699313,0.0053605464,0.005827063,-0.000396976
0.0016139997,0.0144890788,0.0056775003,0.003442275,0.0252318271,0.0031285675,-0.00305353
0.0078880384,-0.002200397,0.015056964,0.0002878682,0.0196577429,0.0114671395,0.0151586372
0.0037618873,0.015720436,0.0072828698,0.0084536463,0.0018800095,0.0177981858,0.0076326671
0.0072600305,0.0120190707,-0.000269633,-0.020712195,0.0089217094,-0.008692843,0.0073682629
-0.007292062,-0.002662784,-0.008170422,0.0128944935,-0.012436995,-0.011289765,-0.01177091
0.0049275395,0.010796947,0.001543718,0.0095469488,-0.00618921,0.0016891905,-0.007375609
0.015707698,0.0094503192,0.0123221649,-0.009189043,0.0029749689,0.0145279877,0.0073801277
0.0050937895,0.0120495967,0.0121502357,0.0231168188,-0.002988793,0.0036786239,0.0203360678
-0.003489221,0.0225204947,-0.003401529,0.0214969539,0.0023523503,0.0034773467,0.0192058695
-0.008404141,-0.006206267,0.0092695656,-0.002849179,-0.006728051,0.0003114407,-0.012964443
-0.010167293,0.0013909602,0.0036785974,-0.007985334,-0.000102415,0.0034163147,-0.004295853
-0.0038719,0.0041150391,0.0051178598,-0.000816368,-0.016715548,0.0042164185,-0.005391756
-0.005016723,-0.007743509,-0.002012744,0.0126136954,0.0078002068,0.0019164171,0.0095883514
0.0180159404,-0.001041833,0.0127789666,-0.000490949,0.0086033097,0.0209160598,-0.002850382
0.0022617228,-0.002484904,0.006022001,0.0078297754,0.0046069954,0.0119288288,0.0119282181
-0.013031047,0.0196054502,0.0084165861,0.0044363953,-0.011666109,0.0062860195,0.0090872035
-0.003262956,-0.003780799,0.001832172,0.0085126577,0.0077382797,0.0096987506,-0.006759016
-0.012404389,0.0085948774,0.0033519581,0.0059750876,0.0038624688,-0.002765065,0.0075598939
-0.017302672,0.0097105775,-0.016524707,-0.008554198,-0.006945405,-0.024406769,-0.008996949
0.0149066934,0.0027552393,0.0048413145,0.003294606,0.0053254168,-0.020785878,-0.007642971
-0.000514165,0.0024247006,-0.000948364,-0.002074435,-0.017133577,0.0085480621,-0.010685836
